gene	mean_BF	sum_BF	max_BF	n_snps	rank_BF	n	GeneScore
BEST3	-13.051776	-65.25888	-13.051776	5	335	817	0.410036719706242
BET1	-13.051776	-78.310656	-13.051776	6	372	738	0.504065040650406
BET1L	-13.051776	-13.051776	-13.051776	1	212	1564	0.135549872122762
BFAR	-13.051776	-39.155328	-13.051776	3	308	1069	0.288119738072965
BFSP1	-11.0438104615385	-143.569536	0	13	83	316	0.262658227848101
BFSP2	-12.13047524	-181.9571286	-5.25938709	15	134	254	0.52755905511811
BGLAP	1.78290223	1.78290223	1.78290223	1	26	1564	0.0166240409207161
BHLHE23	-13.051776	-78.310656	-13.051776	6	373	738	0.505420054200542
BICC1	-12.649967834	-379.49903502	-7.02465351	30	62	76	0.815789473684211
BICD1	-12.4597083744366	-1769.27858917	7.85012285	100	65	209	0.311004784688995
BICD2	-11.0339389206061	-364.11998438	0.80059496	33	28	84	0.333333333333333
BICDL1	-13.051776	-300.190848	-13.051776	23	117	128	0.9140625
BICRAL	-12.2144254055	-732.86552433	7.07650758	60	3	18	0.166666666666667
BID	-13.051776	-182.724864	-13.051776	14	226	291	0.776632302405498
BIN1	-10.8668040019355	-336.87092406	13.31183379	31	2	90	0.0222222222222222
BIN3	-13.051776	-52.207104	-13.051776	4	332	933	0.355841371918542
BIRC6	-12.2915742358571	-860.41019651	3.47719021	70	9	21	0.428571428571429
BIRC7	-13.051776	-78.310656	-13.051776	6	374	738	0.506775067750677
BIVM	-13.051776	-130.51776	-13.051776	10	306	477	0.641509433962264
BLCAP	-13.051776	-26.103552	-13.051776	2	313	1311	0.238749046529367
BLK	-11.2688071477778	-202.83852866	-3.03217882	18	107	205	0.521951219512195
BLM	-13.051776	-65.25888	-13.051776	5	336	817	0.411260709914321
BLMH	-13.051776	-195.77664	-13.051776	15	204	254	0.803149606299213
BLNK	-12.0383156901639	-734.3372571	7.60566076	61	3	22	0.136363636363636
BLOC1S2	-13.051776	-26.103552	-13.051776	2	314	1311	0.239511823035851
BLOC1S4	-13.051776	-52.207104	-13.051776	4	333	933	0.356913183279743
BLOC1S5	-11.32022963	-90.56183704	0.80059496	8	85	534	0.159176029962547
BLOC1S6	-12.07772738625	-96.62181909	-5.25938709	8	183	534	0.342696629213483
BLVRA	-12.5582220214286	-351.6302166	-5.25938709	28	76	113	0.672566371681416
BLZF1	-13.051776	-39.155328	-13.051776	3	309	1069	0.289055191768007
BMERB1	-11.3072294947059	-192.22290141	4.55126961	17	23	218	0.105504587155963
BMF	-13.051776	-130.51776	-13.051776	10	307	477	0.643605870020964
BMP10	-0.97786491	-0.97786491	-0.97786491	1	41	1564	0.0262148337595908
BMP2	0.280111265	1.68066759	9.04554725	6	21	738	0.0284552845528455
BMP2K	-12.5490412316129	-389.02027818	-5.25938709	31	69	90	0.766666666666667
BMP3	-12.52442878	-237.96414682	-3.03217882	19	67	170	0.394117647058824
BMP5	-12.6807098614286	-266.29490709	-5.25938709	21	107	160	0.66875
BMP6	-11.6602743661905	-244.86576169	8.3773694	21	17	160	0.10625
BMP7	-12.6212672507143	-353.39548302	-7.02465351	28	85	113	0.752212389380531
BMPER	-11.4529550830693	-1156.74846339	10.36545598	100	42	209	0.200956937799043
BMPR1A	-13.051776	-91.362432	-13.051776	7	331	621	0.533011272141707
BMPR1B	-12.3572243378421	-2347.87262419	12.62417346	150	16	97	0.164948453608247
BMPR2	-12.3976690534091	-545.49743835	3.67468467	44	17	38	0.447368421052632
BMS1	-13.051776	-39.155328	-13.051776	3	310	1069	0.28999064546305
BMT2	-13.051776	-208.828416	-13.051776	16	175	223	0.7847533632287
BNC1	-12.3499885375	-296.3997249	-2.23599939	24	64	127	0.503937007874016
BNC2	-9.92772373289157	-824.00106983	10.01337173	83	4	10	0.4
BNIP1	-13.051776	-39.155328	-13.051776	3	311	1069	0.290926099158092
BNIP2	-13.051776	-78.310656	-13.051776	6	375	738	0.508130081300813
BNIP3	-13.051776	-26.103552	-13.051776	2	315	1311	0.240274599542334
BNIP3L	-13.051776	-91.362432	-13.051776	7	332	621	0.534621578099839
BOC	-12.2421402686364	-269.32708591	-3.03217882	22	84	160	0.525
BOD1	-13.051776	-52.207104	-13.051776	4	334	933	0.357984994640943
BOD1L1	-10.2580913615	-205.16182723	8.15824046	20	11	183	0.0601092896174863
BOK	-13.051776	-13.051776	-13.051776	1	213	1564	0.13618925831202
BOLL	-12.7778158868182	-281.11194951	-7.02465351	22	120	160	0.75
BORA	-11.7121730822222	-210.81911548	-4.00564152	18	114	205	0.55609756097561
BORCS6	-13.051776	-26.103552	-13.051776	2	316	1311	0.241037376048818
BPGM	-12.4935072233333	-337.32469503	-4.00564152	27	69	111	0.621621621621622
BPHL	-12.449063751	-124.49063751	-7.02465351	10	224	477	0.469601677148847
BPIFB2	-11.324337075	-90.5946966	-5.25938709	8	184	534	0.344569288389513
BPNT1	-13.051776	-65.25888	-13.051776	5	337	817	0.412484700122399
BPNT2	-11.62117051875	-185.9387283	-0.97786491	16	68	223	0.304932735426009
BPTF	-11.980456447037	-323.47232407	0.80059496	27	40	111	0.36036036036036
BRAF	-13.051776	-430.708608	-13.051776	33	76	84	0.904761904761905
BRAP	-12.3820957233333	-111.43886151	-7.02465351	9	197	439	0.44874715261959
BRAT1	-13.051776	-65.25888	-13.051776	5	338	817	0.413708690330477
BRCA1	-13.051776	-195.77664	-13.051776	15	205	254	0.807086614173228
BRCA2	-11.3377940953846	-147.39132324	9.22998876	13	6	316	0.0189873417721519
BRCC3	-13.051776	-13.051776	-13.051776	1	214	1564	0.136828644501279
BRD1	-11.9881661488235	-203.79882453	-7.02465351	17	129	218	0.591743119266055
BRD3	-12.6939332435714	-355.43013082	-3.03217882	28	57	113	0.504424778761062
BRD7	-11.3173306827273	-124.49063751	0	11	83	408	0.20343137254902
BRD8	-13.051776	-117.465984	-13.051776	9	264	439	0.601366742596811
BRD9	-13.051776	-287.139072	-13.051776	22	145	160	0.90625
BRDT	-10.776417684	-107.76417684	3.67468467	10	33	477	0.0691823899371069
BRF1	-11.8990170453933	-1059.01251704	14.97410461	89	1	9	0.111111111111111
BRI3	-11.7594710742857	-82.31629752	-4.00564152	7	164	621	0.264090177133655
BRI3BP	-13.051776	-26.103552	-13.051776	2	317	1311	0.241800152555301
BRICD5	-13.051776	-13.051776	-13.051776	1	215	1564	0.137468030690537
BRINP1	-11.689142796383	-549.38971143	8.51828354	47	2	35	0.0571428571428571
BRINP3	-12.23672964325	-1468.40755719	14.07021927	100	14	209	0.0669856459330144
BRIP1	-12.23535254	-379.29592874	-1.56216014	31	47	90	0.522222222222222
BRIX1	-7.23823027333333	-21.71469082	4.38886118	3	29	1069	0.0271281571562208
BRK1	-9.155581545	-18.31116309	-5.25938709	2	136	1311	0.10373760488177
BRMS1L	-11.2262679691667	-134.71521563	2.82719788	12	50	320	0.15625
BROX	-9.16416773285714	-128.29834826	9.34937354	14	11	291	0.0378006872852234
BRPF1	-10.753852828	-53.76926414	-1.56216014	5	101	817	0.123623011015912
BRPF3	-12.2294001381818	-134.52340152	-4.00564152	11	147	408	0.360294117647059
BRS3	-9.68425303	-38.73701212	0.41831588	4	55	933	0.0589496248660236
BRSK2	-11.5529749728696	-1328.59212188	8.85419715	100	58	209	0.277511961722488
BRWD1	-11.1756337238095	-234.6883082	3.47719021	21	33	160	0.20625
BRWD3	-12.4216568670968	-385.07136288	6.48191712	31	8	90	0.0888888888888889
BSDC1	-13.051776	-26.103552	-13.051776	2	318	1311	0.242562929061785
BSG	-13.051776	-52.207104	-13.051776	4	335	933	0.359056806002144
BSN	-11.8472220034783	-272.48610608	0.80059496	23	47	128	0.3671875
BSND	-13.051776	-26.103552	-13.051776	2	319	1311	0.243325705568268
BSPRY	-13.051776	-13.051776	-13.051776	1	216	1564	0.138107416879795
BSX	-10.038214755	-20.07642951	-7.02465351	2	181	1311	0.138062547673532
BTAF1	-12.564751693125	-201.03602709	-5.25938709	16	115	223	0.515695067264574
BTBD1	-9.10654886833333	-54.63929321	2.82719788	6	55	738	0.0745257452574526
BTBD10	-10.66186344	-95.95677096	-1.56216014	9	102	439	0.232346241457859
BTBD11	-12.9063071916867	-1071.22349691	-0.97786491	83	10	10	1
BTBD19	-13.051776	-13.051776	-13.051776	1	217	1564	0.138746803069054
BTBD2	-13.051776	-65.25888	-13.051776	5	339	817	0.414932680538556
BTBD3	-12.1893537792857	-170.65095291	-0.97786491	14	91	291	0.312714776632302
BTBD7	-13.051776	-274.087296	-13.051776	21	139	160	0.86875
BTBD8	-11.4582087627778	-206.24775773	6.58629979	18	13	205	0.0634146341463415
BTBD9	-13.051776	-65.25888	-13.051776	5	340	817	0.416156670746634
BTC	-13.051776	-26.103552	-13.051776	2	320	1311	0.244088482074752
BTD	-11.23544610625	-89.88356885	1.47886315	8	74	534	0.138576779026217
BTF3	-13.051776	-78.310656	-13.051776	6	376	738	0.509485094850949
BTF3L4	-13.051776	-78.310656	-13.051776	6	377	738	0.510840108401084
BTG1	-13.051776	-26.103552	-13.051776	2	321	1311	0.244851258581236
BTG4	-13.051776	-52.207104	-13.051776	4	336	933	0.360128617363344
BTK	-8.52870876	-17.05741752	-4.00564152	2	115	1311	0.087719298245614
BTRC	-12.5493860128571	-527.07421254	-4.00564152	42	28	32	0.875
BUB1	0.80059496	0.80059496	0.80059496	1	29	1564	0.018542199488491
BUB1B	-13.051776	-143.569536	-13.051776	11	291	408	0.713235294117647
BUB3	-13.051776	-104.414208	-13.051776	8	308	534	0.576779026217228
BUD13	-13.051776	-39.155328	-13.051776	3	312	1069	0.291861552853134
BUD23	-2.21636519666667	-6.64909559	11.6620675	3	1	1069	0.000935453695042095
BUD31	-13.051776	-13.051776	-13.051776	1	218	1564	0.139386189258312
BVES	-11.41792956125	-274.03030947	-0.97786491	24	54	127	0.425196850393701
BZW1	-9.68319618	-48.4159809	-2.23599939	5	112	817	0.137086903304774
BZW2	-12.4204010366667	-409.87323421	-2.23599939	33	47	84	0.55952380952381
C10H15orf40	-5.25938709	-5.25938709	-5.25938709	1	72	1564	0.0460358056265985
C10H15orf48	-13.051776	-13.051776	-13.051776	1	219	1564	0.14002557544757
C10H15orf61	-8.66617126428572	-60.66319885	9.85506824	7	16	621	0.0257648953301127
C11H16orf70	-11.8490243292857	-165.88634061	-4.00564152	14	130	291	0.446735395189003
C11H16orf87	-13.051776	-52.207104	-13.051776	4	337	933	0.361200428724544
C11H19orf12	-13.051776	-130.51776	-13.051776	10	308	477	0.645702306079665
C12H3orf14	-10.6456475571429	-74.5195329	-2.23599939	7	129	621	0.207729468599034
C12H3orf18	-13.051776	-39.155328	-13.051776	3	313	1069	0.292797006548176
C13H5orf15	-11.4104023057143	-79.87281614	-1.56216014	7	120	621	0.193236714975845
C13H5orf24	-13.051776	-65.25888	-13.051776	5	341	817	0.417380660954712
C13H5orf47	-11.753044515	-70.51826709	-5.25938709	6	189	738	0.25609756097561
C14H16orf71	-11.6526759426667	-349.58027828	0.80059496	30	29	76	0.381578947368421
C14H16orf72	-12.4523614684615	-161.88069909	-5.25938709	13	168	316	0.531645569620253
C14H7orf26	-13.051776	-65.25888	-13.051776	5	342	817	0.418604651162791
C14H7orf50	-12.1744874991011	-1083.52938742	12.14436251	89	2	9	0.222222222222222
C15H12orf43	-13.051776	-13.051776	-13.051776	1	220	1564	0.140664961636829
C15H12orf49	-13.051776	-26.103552	-13.051776	2	322	1311	0.245614035087719
C15H12orf65	-13.051776	-52.207104	-13.051776	4	338	933	0.362272240085745
C15H22orf15	-13.051776	-26.103552	-13.051776	2	323	1311	0.246376811594203
C15H22orf39	-13.051776	-26.103552	-13.051776	2	324	1311	0.247139588100687
C17H9orf16	-8.6725914125	-34.69036565	-1.56216014	4	88	933	0.0943193997856377
C17H9orf78	-13.051776	-13.051776	-13.051776	1	221	1564	0.141304347826087
C18H17orf58	-13.051776	-26.103552	-13.051776	2	325	1311	0.24790236460717
C18H17orf67	-11.5449953775	-46.17998151	-7.02465351	4	204	933	0.218649517684887
C18H17orf75	-13.051776	-39.155328	-13.051776	3	314	1069	0.293732460243218
C1AH12orf29	-13.051776	-78.310656	-13.051776	6	378	738	0.51219512195122
C1AH12orf4	-11.4848716887097	-356.03102235	4.85984715	31	19	90	0.211111111111111
C1AH12orf40	-13.051776	-117.465984	-13.051776	9	265	439	0.603644646924829
C1AH12orf45	-7.5525812875	-30.21032515	1.15261394	4	45	933	0.0482315112540193
C1AH12orf50	-12.3820957233333	-111.43886151	-7.02465351	9	198	439	0.451025056947608
C1AH12orf66	-13.051776	-91.362432	-13.051776	7	333	621	0.536231884057971
C1AH12orf73	-9.96048200714286	-69.72337405	8.58728195	7	23	621	0.037037037037037
C1AH12orf75	-7.45264836	-44.71589016	4.22049586	6	46	738	0.0623306233062331
C1AH22orf23	-13.051776	-39.155328	-13.051776	3	315	1069	0.29466791393826
C1D	-11.3999526604545	-250.79895853	0.41831588	22	48	160	0.3
C1GALT1	-11.1520557911111	-100.36850212	4.04570588	9	41	439	0.0933940774487472
C1H11orf54	-13.051776	-39.155328	-13.051776	3	316	1069	0.295603367633302
C1H11orf87	-13.051776	-221.880192	-13.051776	17	179	218	0.821100917431193
C1H13orf42	-13.051776	-117.465984	-13.051776	9	266	439	0.605922551252847
C1H21orf91	-12.6212672507143	-176.69774151	-7.02465351	14	178	291	0.611683848797251
C1H2orf49	-11.7519617086667	-176.27942563	0.41831588	15	62	254	0.244094488188976
C1H3orf38	-12.29838568875	-98.38708551	-7.02465351	8	220	534	0.411985018726592
C1H3orf52	-13.051776	-65.25888	-13.051776	5	343	817	0.419828641370869
C1H3orf85	-13.051776	-182.724864	-13.051776	14	227	291	0.780068728522337
C1HXorf21	-11.3818431366667	-68.29105882	-3.03217882	6	145	738	0.196476964769648
C1QA	-13.051776	-26.103552	-13.051776	2	326	1311	0.248665141113654
C1QB	-13.051776	-13.051776	-13.051776	1	222	1564	0.141943734015345
C1QBP	-9.155581545	-18.31116309	-5.25938709	2	137	1311	0.104500381388253
C1QL2	-13.051776	-13.051776	-13.051776	1	223	1564	0.142583120204604
C1QL3	-13.051776	-39.155328	-13.051776	3	317	1069	0.296538821328344
C1QTNF12	-13.051776	-13.051776	-13.051776	1	224	1564	0.143222506393862
C1QTNF2	-11.846351502	-59.23175751	-7.02465351	5	224	817	0.274173806609547
C1QTNF3	-11.7594710742857	-82.31629752	-4.00564152	7	165	621	0.265700483091787
C1QTNF4	-13.051776	-117.465984	-13.051776	9	267	439	0.608200455580866
C1QTNF6	-11.6204049742857	-81.34283482	-3.03217882	7	143	621	0.230273752012882
C1QTNF7	-11.4511765540741	-309.18176696	15.04503225	27	1	111	0.00900900900900901
C1QTNF8	-13.051776	-39.155328	-13.051776	3	318	1069	0.297474275023386
C1R	-13.051776	-78.310656	-13.051776	6	379	738	0.513550135501355
C1S	-13.051776	-91.362432	-13.051776	7	334	621	0.537842190016103
C20H20orf85	-13.051776	-52.207104	-13.051776	4	339	933	0.363344051446945
C21H1orf167	-13.051776	-156.621312	-13.051776	12	233	320	0.728125
C21H1orf174	-13.051776	-26.103552	-13.051776	2	327	1311	0.249427917620137
C22H2orf42	-10.038214755	-20.07642951	-7.02465351	2	182	1311	0.138825324180015
C23H1orf109	-9.155581545	-18.31116309	-5.25938709	2	138	1311	0.105263157894737
C24H11orf53	-13.051776	-78.310656	-13.051776	6	380	738	0.514905149051491
C26H6orf132	-13.051776	-65.25888	-13.051776	5	344	817	0.421052631578947
C26H6orf89	-11.1872365714286	-78.310656	0	7	94	621	0.151368760064412
C2CD2	-12.3429676467857	-345.60309411	-5.25938709	28	77	113	0.68141592920354
C2CD2L	-13.051776	-26.103552	-13.051776	2	328	1311	0.250190694126621
C2CD4C	-0.97786491	-0.97786491	-0.97786491	1	42	1564	0.0268542199488491
C2CD5	-11.7921169135294	-200.46598753	2.33530598	17	39	218	0.178899082568807
C2H18orf21	-12.18595501	-109.67359509	-5.25938709	9	168	439	0.382687927107062
C2H18orf63	-11.92891606	-178.9337409	-2.23599939	15	86	254	0.338582677165354
C2H1orf35	-13.051776	-13.051776	-13.051776	1	225	1564	0.14386189258312
C2H5orf22	-12.272537109	-122.72537109	-5.25938709	10	187	477	0.392033542976939
C2H5orf49	-7.02465351	-7.02465351	-7.02465351	1	91	1564	0.0581841432225064
C2H6orf62	-13.051776	-78.310656	-13.051776	6	381	738	0.516260162601626
C2H7orf25	-13.051776	-78.310656	-13.051776	6	382	738	0.517615176151762
C2H7orf31	-12.1499477036364	-267.29884948	6.78844652	22	15	160	0.09375
C2H7orf57	-13.051776	-13.051776	-13.051776	1	226	1564	0.144501278772379
C2H8orf34	-12.2730361926882	-1141.39236592	1.15261394	93	8	10	0.8
C2H8orf37	-13.051776	-65.25888	-13.051776	5	345	817	0.422276621787026
C2H8orf88	-8.879415856	-44.39707928	1.78290223	5	58	817	0.0709914320685435
C2H9orf152	-11.249146565	-67.49487939	-2.23599939	6	128	738	0.173441734417344
C3AR1	-13.051776	-13.051776	-13.051776	1	227	1564	0.145140664961637
C3H1orf115	-13.051776	-78.310656	-13.051776	6	383	738	0.518970189701897
C3H1orf131	-13.051776	-13.051776	-13.051776	1	228	1564	0.145780051150895
C3H1orf198	-12.5196504423529	-212.83405752	-4.00564152	17	97	218	0.444954128440367
C3H2orf50	-13.051776	-52.207104	-13.051776	4	340	933	0.364415862808146
C3H6orf120	-13.051776	-52.207104	-13.051776	4	341	933	0.365487674169346
C3H6orf58	-12.3820957233333	-111.43886151	-7.02465351	9	199	439	0.453302961275626
C4AH8orf48	-12.29838568875	-98.38708551	-7.02465351	8	221	534	0.413857677902622
C4H20orf194	-12.2777351559184	-601.60902264	-5.25938709	49	33	36	0.916666666666667
C4H20orf27	-13.051776	-26.103552	-13.051776	2	329	1311	0.250953470633105
C4H4orf19	-11.75353134	-293.8382835	-0.4619595	25	57	131	0.435114503816794
C4H4orf33	-11.7766481390244	-482.8425737	6.26600444	41	8	37	0.216216216216216
C4H4orf46	-13.051776	-13.051776	-13.051776	1	229	1564	0.146419437340153
C4H4orf48	-11.2921536877778	-203.25876638	1.78290223	18	55	205	0.268292682926829
C4H4orf50	-12.1982968333333	-365.948905	-3.03217882	30	46	76	0.605263157894737
C5	-12.1880565375	-195.0089046	-5.25938709	16	116	223	0.520179372197309
C5H11orf16	-13.051776	-65.25888	-13.051776	5	346	817	0.423500611995104
C5H11orf24	-11.7102303233333	-105.39207291	-0.97786491	9	92	439	0.209567198177677
C5H11orf49	-12.5428879515385	-489.17263011	-5.25938709	39	37	48	0.770833333333333
C5H11orf58	-13.051776	-78.310656	-13.051776	6	384	738	0.520325203252033
C5H11orf91	-11.846351502	-59.23175751	-7.02465351	5	225	817	0.275397796817625
C5H11orf94	-13.051776	-13.051776	-13.051776	1	230	1564	0.147058823529412
C5H14orf132	-12.07772738625	-96.62181909	-5.25938709	8	185	534	0.346441947565543
C5H14orf180	-12.5495157925	-150.59418951	-7.02465351	12	173	320	0.540625
C5H14orf39	-12.5881511930769	-163.64596551	-7.02465351	13	199	316	0.629746835443038
C6	-11.92891606	-178.9337409	-2.23599939	15	87	254	0.34251968503937
C6H10orf71	-12.2124549	-183.1868235	-0.4619595	15	73	254	0.28740157480315
C6H10orf88	-13.051776	-52.207104	-13.051776	4	342	933	0.366559485530547
C6H10orf90	-12.0484921327586	-698.8125437	5.42136985	58	6	23	0.260869565217391
C6H10orf95	-9.270011896	-92.70011896	7.85012285	10	11	477	0.0230607966457023
C7	-13.051776	-65.25888	-13.051776	5	347	817	0.424724602203182
C7H21orf58	-10.5709029745455	-116.27993272	0.41831588	11	77	408	0.188725490196078
C7H2orf66	-13.051776	-13.051776	-13.051776	1	231	1564	0.14769820971867
C7H2orf69	-13.051776	-13.051776	-13.051776	1	232	1564	0.148337595907928
C7H2orf76	-13.051776	-78.310656	-13.051776	6	385	738	0.521680216802168
C7H2orf88	-11.20261925875	-268.86286221	5.42136985	24	21	127	0.165354330708661
C8A	-10.5655610257143	-147.91785436	13.96284473	14	3	291	0.0103092783505155
C8B	-11.9559355472727	-131.51529102	-7.02465351	11	209	408	0.512254901960784
C8G	-13.051776	-13.051776	-13.051776	1	233	1564	0.148976982097187
C8H1orf112	-12.0685235809091	-132.75375939	-2.23599939	11	116	408	0.284313725490196
C8H1orf21	-11.61970377	-151.05614901	-0.4619595	13	93	316	0.294303797468354
C8H1orf52	-13.051776	-52.207104	-13.051776	4	343	933	0.367631296891747
C9	-9.26311148555556	-83.36800337	12.00007015	9	8	439	0.0182232346241458
C9H2orf72	-13.051776	-26.103552	-13.051776	2	330	1311	0.251716247139588
C9H3orf33	-13.051776	-26.103552	-13.051776	2	331	1311	0.252479023646072
C9H3orf70	-13.051776	-26.103552	-13.051776	2	332	1311	0.253241800152555
C9orf72	-11.92182655625	-95.37461245	-7.02465351	8	222	534	0.415730337078652
CA10	-11.6830445922131	-1425.33144025	6.15423953	100	89	209	0.425837320574163
CA12	-13.051776	-208.828416	-13.051776	16	176	223	0.789237668161435
CA4	-13.051776	-130.51776	-13.051776	10	309	477	0.647798742138365
CA5A	-13.051776	-261.03552	-13.051776	20	151	183	0.825136612021858
CA6	-13.051776	-52.207104	-13.051776	4	344	933	0.368703108252947
CA7	-12.047255585	-72.28353351	-7.02465351	6	254	738	0.344173441734417
CA8	-12.523315985122	-513.45595539	2.58796212	41	19	37	0.513513513513513
CAAP1	-8.50077049	-102.00924588	0.80059496	12	72	320	0.225
CAB39	-11.7594710742857	-82.31629752	-4.00564152	7	166	621	0.26731078904992
CAB39L	-11.8706134114706	-403.60085599	8.3773694	34	10	82	0.121951219512195
CABCOCO1	-12.5798136567647	-427.71366433	-3.03217882	34	52	82	0.634146341463415
CABIN1	-11.9981335172917	-575.91040883	2.06760079	48	21	34	0.617647058823529
CABLES1	-12.201988695	-414.86761563	-4.00564152	34	61	82	0.74390243902439
CABLES2	-13.051776	-130.51776	-13.051776	10	310	477	0.649895178197065
CABP1	-13.051776	-78.310656	-13.051776	6	386	738	0.523035230352303
CABP7	-13.051776	-26.103552	-13.051776	2	333	1311	0.254004576659039
CACFD1	-13.051776	-39.155328	-13.051776	3	319	1069	0.298409728718428
CACHD1	-11.929571157	-357.88713471	-5.25938709	30	54	76	0.710526315789474
CACNA1B	-11.7021819442857	-737.23746249	8.15824046	63	2	15	0.133333333333333
CACNA1C	-12.3285803546964	-3045.15934761	11.46552774	200	13	74	0.175675675675676
CACNA1D	-12.20752212488	-1525.94026561	1.78290223	100	173	209	0.827751196172249
CACNA1E	-11.29528829	-248.49634238	5.55175926	22	18	160	0.1125
CACNA1G	-11.5877123316071	-648.91189057	8.72250286	56	4	21	0.19047619047619
CACNA1H	-12.4233042473171	-509.35547414	6.68844337	41	6	37	0.162162162162162
CACNA1I	-12.37685204	-507.45093364	0.80059496	41	23	37	0.621621621621622
CACNA1S	-12.5495157925	-150.59418951	-7.02465351	12	174	320	0.54375
CACNA2D1	-12.3706186829279	-2746.27734761	1.47886315	200	71	74	0.959459459459459
CACNA2D2	-11.5549202378049	-473.75172975	1.15261394	41	22	37	0.594594594594595
CACNA2D3	-12.0058558149434	-3181.55179096	6.98239484	200	43	74	0.581081081081081
CACNA2D4	-12.60368931875	-705.80660185	-3.03217882	56	17	21	0.80952380952381
CACNB2	-12.0940021407246	-834.48614771	4.85984715	69	3	8	0.375
CACNB4	-12.2055515004545	-268.52213301	-0.4619595	22	56	160	0.35
CACNG1	-10.7199911457143	-75.03993802	3.27071798	7	50	621	0.0805152979066023
CACNG2	-12.429775846129	-385.32305123	-1.56216014	31	48	90	0.533333333333333
CACNG3	-13.051776	-65.25888	-13.051776	5	348	817	0.425948592411261
CACNG4	-10.32615258	-196.19689902	-0.97786491	19	49	170	0.288235294117647
CACNG5	-9.02359386	-99.25953246	17.43871614	11	4	408	0.00980392156862745
CACUL1	-11.0191236331034	-319.55458536	12.97706664	29	2	84	0.0238095238095238
CACYBP	-11.249146565	-67.49487939	-2.23599939	6	129	738	0.17479674796748
CADM1	-12.291386480303	-405.61575385	-3.03217882	33	53	84	0.630952380952381
CADM2	-11.9015891334169	-5224.79762957	16.80192898	300	6	36	0.166666666666667
CADPS	-12.6301848860976	-1035.67516066	0.41831588	82	8	11	0.727272727272727
CADPS2	-11.3815842741045	-1525.13229273	9.16924219	100	51	209	0.244019138755981
CALB1	-12.29793146	-147.57517752	-4.00564152	12	136	320	0.425
CALB2	-13.051776	-26.103552	-13.051776	2	334	1311	0.254767353165523
CALCB	-11.6349780163636	-127.98475818	-5.25938709	11	177	408	0.433823529411765
CALCR	-10.0618759141935	-935.75446002	23.61545875	93	1	10	0.1
CALCRL	-12.9312770776	-323.28192694	-10.03930294	25	114	131	0.870229007633588
CALD1	-12.4596691547788	-1407.94261449	4.22049586	100	126	209	0.602870813397129
CALHM1	-10.038214755	-20.07642951	-7.02465351	2	183	1311	0.139588100686499
CALHM4	-10.6621378669565	-245.22917094	7.25939158	23	6	128	0.046875
CALM1	-11.846351502	-59.23175751	-7.02465351	5	226	817	0.276621787025704
CALM2	-13.051776	-26.103552	-13.051776	2	335	1311	0.255530129672006
CALN1	-13.051776	-287.139072	-13.051776	22	146	160	0.9125
CAMK1D	-12.2899852547619	-1806.62783245	4.85984715	100	115	209	0.550239234449761
CAMK1G	-13.051776	-91.362432	-13.051776	7	335	621	0.539452495974235
CAMK2A	-11.846351502	-59.23175751	-7.02465351	5	227	817	0.277845777233782
CAMK2D	-12.3422131767816	-1073.77254638	8.98255928	87	1	12	0.0833333333333333
CAMK2G	-12.13797968	-400.55332944	-0.97786491	33	40	84	0.476190476190476
CAMK2N1	-13.051776	-13.051776	-13.051776	1	234	1564	0.149616368286445
CAMK4	-11.42191036	-913.7528288	9.52343951	80	4	18	0.222222222222222
CAMKK1	-13.051776	-208.828416	-13.051776	16	177	223	0.79372197309417
CAMKK2	-10.79024238	-43.16096952	-4.00564152	4	133	933	0.142550911039657
CAMKMT	-12.564961018875	-1005.19688151	0	80	14	18	0.777777777777778
CAMLG	-11.047856564	-55.23928282	-3.03217882	5	133	817	0.162790697674419
CAMSAP1	-13.051776	-195.77664	-13.051776	15	206	254	0.811023622047244
CAMSAP2	-12.84394419	-372.47438151	-7.02465351	29	63	84	0.75
CAMTA1	-12.0169895248454	-1165.64798391	0.41831588	97	11	12	0.916666666666667
CAND1	-13.051776	-117.465984	-13.051776	9	268	439	0.610478359908884
CANT1	-13.051776	-13.051776	-13.051776	1	235	1564	0.150255754475703
CANX	-13.051776	-65.25888	-13.051776	5	349	817	0.427172582619339
CAP1	-13.051776	-52.207104	-13.051776	4	345	933	0.369774919614148
CAP2	-12.5585957682979	-590.25400111	2.33530598	47	12	35	0.342857142857143
CAPN10	-13.051776	-65.25888	-13.051776	5	350	817	0.428396572827417
CAPN15	-11.7106811352941	-199.0815793	9.7468367	17	5	218	0.0229357798165138
CAPN2	-12.2388635647059	-208.0606806	-5.25938709	17	106	218	0.486238532110092
CAPN3	-11.9972290308333	-287.93349674	-1.56216014	24	58	127	0.456692913385827
CAPN5	-10.4505541471429	-219.46163709	12.65707272	21	7	160	0.04375
CAPN6	-12.567605354878	-515.27181955	-4.00564152	41	31	37	0.837837837837838
CAPN7	-12.7345590268421	-241.95662151	-7.02465351	19	107	170	0.629411764705882
CAPN9	-12.675080844375	-202.80129351	-7.02465351	16	143	223	0.641255605381166
CAPRIN1	-10.7080232525	-128.49627903	0	12	85	320	0.265625
CAPRIN2	-12.6807098614286	-266.29490709	-5.25938709	21	108	160	0.675
CAPS2	-12.29838568875	-196.77417102	-7.02465351	16	144	223	0.645739910313901
CAPSL	-11.3818431366667	-68.29105882	-3.03217882	6	146	738	0.197831978319783
CAPZA1	-13.051776	-26.103552	-13.051776	2	336	1311	0.25629290617849
