gene	mean_BF	sum_BF	max_BF	n_snps	rank_BF	n	GeneScore
GAS2	-13.051776	-26.103552	-13.051776	2	394	1311	0.300533943554538
GAS2L3	-13.051776	-274.087296	-13.051776	21	130	160	0.8125
GAS6	-12.1601946193548	-376.9660332	-5.25938709	31	53	90	0.588888888888889
GAS7	-11.8290769335897	-461.33400041	1.47886315	39	20	48	0.416666666666667
GASK1A	-13.051776	-104.414208	-13.051776	8	285	534	0.533707865168539
GASK1B	-13.051776	-117.465984	-13.051776	9	251	439	0.571753986332574
GATA2	-13.051776	-26.103552	-13.051776	2	395	1311	0.301296720061022
GATA3	-13.051776	-104.414208	-13.051776	8	286	534	0.535580524344569
GATA4	-13.051776	-195.77664	-13.051776	15	184	254	0.724409448818898
GATA5	-10.6462726585714	-74.52390861	-4.00564152	7	128	621	0.206119162640902
GATA6	-13.051776	-130.51776	-13.051776	10	282	477	0.591194968553459
GATAD1	-7.61094467333333	-22.83283402	3.27071798	3	23	1069	0.0215154349859682
GATAD2B	-13.051776	-13.051776	-13.051776	1	425	1564	0.271739130434783
GATB	-13.051776	-469.863936	-13.051776	36	56	62	0.903225806451613
GATD1	-13.051776	-39.155328	-13.051776	3	393	1069	0.367633302151543
GATD3A	-13.051776	-156.621312	-13.051776	12	213	320	0.665625
GATM	-10.47198927	-73.30392489	5.00673111	7	35	621	0.0563607085346216
GBA2	-9.155581545	-18.31116309	-5.25938709	2	107	1311	0.0816170861937452
GBE1	-12.377809452125	-990.22475617	1.15261394	80	15	18	0.833333333333333
GBF1	-12.857352693871	-398.57793351	-7.02465351	31	60	90	0.666666666666667
GBGT1	-13.051776	-91.362432	-13.051776	7	322	621	0.518518518518518
GC	-13.051776	-13.051776	-13.051776	1	426	1564	0.272378516624041
GCC2	-12.5136041796296	-337.86731285	1.47886315	27	22	111	0.198198198198198
GCFC2	-11.4156832093333	-171.23524814	0	15	43	254	0.169291338582677
GCG	-12.5881511930769	-163.64596551	-7.02465351	13	145	316	0.458860759493671
GCH1	-11.8005804035714	-165.20812565	-1.56216014	14	64	291	0.219931271477663
GCHFR	-13.051776	-26.103552	-13.051776	2	396	1311	0.302059496567506
GCLC	-13.051776	-117.465984	-13.051776	9	252	439	0.574031890660592
GCLM	-13.051776	-65.25888	-13.051776	5	358	817	0.438188494492044
GCM1	-13.051776	-91.362432	-13.051776	7	323	621	0.520128824476651
GCM2	-11.5066650557143	-80.54665539	-2.23599939	7	93	621	0.14975845410628
GCN1	-13.051776	-261.03552	-13.051776	20	142	183	0.775956284153005
GCNA	-13.051776	-39.155328	-13.051776	3	394	1069	0.368568755846586
GCNT1	-11.493298218	-57.46649109	-5.25938709	5	162	817	0.19828641370869
GCNT2	-13.051776	-78.310656	-13.051776	6	361	738	0.489159891598916
GCNT3	-13.051776	-26.103552	-13.051776	2	397	1311	0.302822273073989
GCNT4	-9.777145862	-97.77145862	4.85984715	10	36	477	0.0754716981132075
GCSH	-13.051776	-26.103552	-13.051776	2	398	1311	0.303585049580473
GDAP1	-12.18595501	-109.67359509	-5.25938709	9	123	439	0.280182232346241
GDAP1L1	-11.493298218	-57.46649109	-5.25938709	5	163	817	0.199510403916769
GDAP2	-13.051776	-78.310656	-13.051776	6	362	738	0.490514905149051
GDE1	-13.051776	-52.207104	-13.051776	4	378	933	0.405144694533762
GDF10	-13.051776	-65.25888	-13.051776	5	359	817	0.439412484700122
GDF2	-13.051776	-39.155328	-13.051776	3	395	1069	0.369504209541628
GDF5	-13.051776	-52.207104	-13.051776	4	379	933	0.406216505894962
GDF6	-13.051776	-26.103552	-13.051776	2	399	1311	0.304347826086957
GDF7	-13.051776	-65.25888	-13.051776	5	360	817	0.440636474908201
GDI2	-13.051776	-13.051776	-13.051776	1	427	1564	0.273017902813299
GDNF	-7.04014418888889	-63.3612977	9.96112704	9	13	439	0.0296127562642369
GDPD1	-11.54408692	-69.26452152	-4.00564152	6	139	738	0.188346883468835
GDPD2	-13.051776	-65.25888	-13.051776	5	361	817	0.441860465116279
GDPD4	-13.051776	-143.569536	-13.051776	11	249	408	0.610294117647059
GDPD5	-12.2833235694545	-675.58279632	8.65534604	55	4	21	0.19047619047619
GEM	-13.051776	-39.155328	-13.051776	3	396	1069	0.37043966323667
GEMIN2	-13.051776	-13.051776	-13.051776	1	428	1564	0.273657289002558
GEMIN5	-13.051776	-143.569536	-13.051776	11	250	408	0.612745098039216
GEMIN8	-13.051776	-234.931968	-13.051776	18	158	205	0.770731707317073
GEN1	-11.6593428947059	-198.20882921	2.82719788	17	23	218	0.105504587155963
GET1	-13.051776	-39.155328	-13.051776	3	397	1069	0.371375116931712
GET4	-13.051776	-104.414208	-13.051776	8	287	534	0.537453183520599
GFAP	-13.051776	-39.155328	-13.051776	3	398	1069	0.372310570626754
GFER	-11.846351502	-59.23175751	-7.02465351	5	200	817	0.244798041615667
GFI1	-13.051776	-65.25888	-13.051776	5	362	817	0.443084455324357
GFI1B	-13.051776	-26.103552	-13.051776	2	400	1311	0.30511060259344
GFM1	-13.051776	-65.25888	-13.051776	5	363	817	0.444308445532436
GFM2	-12.29838568875	-98.38708551	-7.02465351	8	169	534	0.316479400749064
GFOD1	-11.7066970472222	-421.4410937	0.80059496	36	26	62	0.419354838709677
GFOD2	-13.051776	-182.724864	-13.051776	14	195	291	0.670103092783505
GFPT1	-10.5338127	-52.6690635	-0.4619595	5	74	817	0.0905752753977968
GFPT2	-13.051776	-104.414208	-13.051776	8	288	534	0.539325842696629
GFRA1	-12.4203297023529	-1055.7280247	4.70813963	85	4	14	0.285714285714286
GFRA2	-12.07772738625	-96.62181909	-5.25938709	8	133	534	0.249063670411985
GFRA3	-13.051776	-26.103552	-13.051776	2	401	1311	0.305873379099924
GFRAL	-13.051776	-78.310656	-13.051776	6	363	738	0.491869918699187
GGA1	-9.235996302	-46.17998151	0	5	64	817	0.0783353733170135
GGA2	-13.051776	-65.25888	-13.051776	5	364	817	0.445532435740514
GGA3	-13.051776	-104.414208	-13.051776	8	289	534	0.541198501872659
GGACT	-13.051776	-91.362432	-13.051776	7	324	621	0.521739130434783
GGCT	-12.449063751	-124.49063751	-7.02465351	10	183	477	0.383647798742138
GGH	-12.3070265657143	-258.44755788	2.58796212	21	32	160	0.2
GGNBP2	-13.051776	-104.414208	-13.051776	8	290	534	0.543071161048689
GGPS1	-12.4681544206452	-386.51278704	-4.00564152	31	46	90	0.511111111111111
GGT1	-11.1671399738462	-145.17281966	5.42136985	13	25	316	0.0791139240506329
GGT5	-13.051776	-78.310656	-13.051776	6	364	738	0.493224932249323
GGT7	-13.051776	-143.569536	-13.051776	11	251	408	0.615196078431373
GH1	-13.051776	-39.155328	-13.051776	3	399	1069	0.373246024321796
GHDC	-13.051776	-13.051776	-13.051776	1	429	1564	0.274296675191816
GHITM	-13.051776	-13.051776	-13.051776	1	430	1564	0.274936061381074
GHR	-9.76088880047619	-614.93599443	6.78844652	63	3	15	0.2
GHRH	-11.846351502	-59.23175751	-7.02465351	5	201	817	0.246022031823745
GHRHR	-12.1454865019231	-315.78264905	-0.97786491	26	39	110	0.354545454545455
GHSR	-11.493298218	-57.46649109	-5.25938709	5	164	817	0.200734394124847
GID4	-13.051776	-13.051776	-13.051776	1	431	1564	0.275575447570332
GID8	-13.051776	-26.103552	-13.051776	2	402	1311	0.306636155606407
GIGYF2	-13.051776	-195.77664	-13.051776	15	185	254	0.728346456692913
GIMD1	-13.051776	-26.103552	-13.051776	2	403	1311	0.307398932112891
GIN1	-10.6462726585714	-74.52390861	-4.00564152	7	129	621	0.207729468599034
GINM1	-12.6972393829412	-215.85306951	-7.02465351	17	108	218	0.495412844036697
GINS1	-9.155581545	-18.31116309	-5.25938709	2	108	1311	0.0823798627002288
GINS3	-13.051776	-78.310656	-13.051776	6	365	738	0.494579945799458
GINS4	-13.051776	-26.103552	-13.051776	2	404	1311	0.308161708619375
GIPC2	-12.6416502678947	-240.19135509	-5.25938709	19	81	170	0.476470588235294
GIT2	-13.051776	-169.673088	-13.051776	13	213	316	0.674050632911392
GJA1	-11.8174129484615	-153.62636833	-3.03217882	13	100	316	0.316455696202532
GJA10	-13.051776	-52.207104	-13.051776	4	380	933	0.407288317256163
GJA3	-13.051776	-156.621312	-13.051776	12	214	320	0.66875
GJA5	-13.051776	-26.103552	-13.051776	2	405	1311	0.308924485125858
GJA8	-13.051776	-52.207104	-13.051776	4	381	933	0.408360128617363
GJA9	-13.051776	-13.051776	-13.051776	1	432	1564	0.276214833759591
GJB1	-13.051776	-13.051776	-13.051776	1	433	1564	0.276854219948849
GJB3	-13.051776	-13.051776	-13.051776	1	434	1564	0.277493606138107
GJB7	-13.051776	-91.362432	-13.051776	7	325	621	0.523349436392915
GJC1	-13.051776	-143.569536	-13.051776	11	252	408	0.617647058823529
GJC2	-12.4221227745455	-273.28670104	0.80059496	22	50	160	0.3125
GJD2	-12.18595501	-109.67359509	-5.25938709	9	124	439	0.28246013667426
GJD4	-13.051776	-26.103552	-13.051776	2	406	1311	0.309687261632342
GJE1	-13.051776	-39.155328	-13.051776	3	400	1069	0.374181478016838
GK	-12.8634284221875	-411.62970951	-7.02465351	32	73	97	0.752577319587629
GK5	-12.8200473030769	-166.66061494	-10.03930294	13	173	316	0.54746835443038
GKN1	-13.051776	-13.051776	-13.051776	1	435	1564	0.278132992327366
GKN2	-13.051776	-78.310656	-13.051776	6	366	738	0.495934959349593
GLA	-13.051776	-39.155328	-13.051776	3	401	1069	0.37511693171188
GLB1	-11.926357924	-417.42252734	5.80210632	35	10	65	0.153846153846154
GLCCI1	-12.6210076914286	-265.04116152	-4.00564152	21	76	160	0.475
GLDC	-11.1253425592593	-300.3842491	-0.4619595	27	38	111	0.342342342342342
GLDN	-12.675080844375	-202.80129351	-7.02465351	16	108	223	0.484304932735426
GLE1	-13.051776	-117.465984	-13.051776	9	253	439	0.57630979498861
GLG1	-12.3766948354545	-544.57457276	7.60566076	44	7	38	0.184210526315789
GLI2	-12.2418108062687	-820.20132402	1.47886315	67	10	15	0.666666666666667
GLI3	-12.293373396	-1659.60540846	8.00658591	100	69	209	0.330143540669856
GLIPR2	-12.5934001817647	-214.08780309	-5.25938709	17	88	218	0.403669724770642
GLIS1	-12.1330490534737	-1152.63966008	8.00658591	95	4	10	0.4
GLIS3	-11.2360449428333	-674.16269657	5.00673111	60	7	18	0.388888888888889
GLMN	-13.051776	-130.51776	-13.051776	10	283	477	0.593291404612159
GLOD4	-13.051776	-26.103552	-13.051776	2	407	1311	0.310450038138825
GLOD5	-13.051776	-52.207104	-13.051776	4	382	933	0.409431939978564
GLP1R	-13.051776	-39.155328	-13.051776	3	402	1069	0.376052385406922
GLP2R	-13.051776	-261.03552	-13.051776	20	143	183	0.781420765027322
GLRA1	-13.051776	-208.828416	-13.051776	16	154	223	0.690582959641256
GLRA2	-12.6553904924	-949.15428693	10.65001458	75	2	16	0.125
GLRA3	-11.5627885167816	-1005.96260096	10.74167513	87	3	12	0.25
GLRB	-12.904773012439	-529.09569351	-7.02465351	41	33	37	0.891891891891892
GLRX2	-13.051776	-26.103552	-13.051776	2	408	1311	0.311212814645309
GLRX3	-13.051776	-26.103552	-13.051776	2	409	1311	0.311975591151793
GLRX5	-12.2792205278571	-171.90908739	-2.23599939	14	75	291	0.257731958762887
GLS	-13.051776	-404.605056	-13.051776	31	79	90	0.877777777777778
GLT1D1	-12.8354604678	-641.77302339	-2.23599939	50	21	32	0.65625
GLT8D1	-13.051776	-91.362432	-13.051776	7	326	621	0.524959742351047
GLT8D2	-12.1409035290909	-133.54993882	-3.03217882	11	101	408	0.247549019607843
GLUD1	-13.051776	-26.103552	-13.051776	2	410	1311	0.312738367658276
GLUL	-9.842432066	-49.21216033	-3.03217882	5	115	817	0.140758873929009
GLYCTK	-13.051776	-39.155328	-13.051776	3	403	1069	0.376987839101964
GLYR1	-13.051776	-78.310656	-13.051776	6	367	738	0.497289972899729
GMCL1	-13.051776	-52.207104	-13.051776	4	383	933	0.410503751339764
GMDS	-12.5720242938754	-3633.31502093	5.2872266	200	59	74	0.797297297297297
GMEB2	-13.051776	-13.051776	-13.051776	1	436	1564	0.278772378516624
GMFB	-13.051776	-52.207104	-13.051776	4	384	933	0.411575562700965
GMNC	-11.69980392375	-93.59843139	-2.23599939	8	84	534	0.157303370786517
GMNN	-13.051776	-117.465984	-13.051776	9	254	439	0.578587699316629
GMPR	-13.051776	-339.346176	-13.051776	26	96	110	0.872727272727273
GMPS	-11.300102165	-113.00102165	-1.56216014	10	93	477	0.19496855345912
GNA11	-10.9053559511111	-98.14820356	6.26600444	9	26	439	0.0592255125284738
GNA12	-12.31417452	-381.73941012	-4.00564152	31	47	90	0.522222222222222
GNA13	-13.051776	-247.983744	-13.051776	19	140	170	0.823529411764706
GNAI2	-7.21286321666667	-21.63858965	-1.56216014	3	54	1069	0.0505144995322732
GNAI3	-12.449063751	-124.49063751	-7.02465351	10	184	477	0.385744234800839
GNAL	-11.685559094023	-1016.64364118	16.76233509	87	2	12	0.166666666666667
GNAO1	-12.8976283510769	-838.34584282	-3.03217882	65	17	20	0.85
GNAQ	-8.99057109805556	-323.66055953	39.91270389	36	1	62	0.0161290322580645
GNAS	-12.2798987212766	-577.1552399	1.15261394	47	16	35	0.457142857142857
GNB1	-13.051776	-117.465984	-13.051776	9	255	439	0.580865603644647
GNB1L	-13.051776	-417.656832	-13.051776	32	92	97	0.948453608247423
GNB3	-13.051776	-13.051776	-13.051776	1	437	1564	0.279411764705882
GNB4	-12.5143698682759	-362.91672618	-5.25938709	29	53	84	0.630952380952381
GNB5	-11.970198339	-119.70198339	-2.23599939	10	103	477	0.215932914046122
GNE	-11.4618677925	-137.54241351	0	12	57	320	0.178125
GNG10	-13.051776	-26.103552	-13.051776	2	411	1311	0.31350114416476
GNG12	-11.7594710742857	-82.31629752	-4.00564152	7	130	621	0.209339774557166
GNG13	-13.051776	-13.051776	-13.051776	1	438	1564	0.280051150895141
GNG2	-13.051776	-39.155328	-13.051776	3	404	1069	0.377923292797007
GNG4	-13.051776	-195.77664	-13.051776	15	186	254	0.732283464566929
GNG5	-13.051776	-13.051776	-13.051776	1	439	1564	0.280690537084399
GNG7	-13.051776	-26.103552	-13.051776	2	412	1311	0.314263920671243
GNL2	-13.051776	-13.051776	-13.051776	1	440	1564	0.281329923273657
GNL3	-13.051776	-13.051776	-13.051776	1	441	1564	0.281969309462916
GNPAT	-13.051776	-143.569536	-13.051776	11	253	408	0.620098039215686
GNPDA1	-13.051776	-26.103552	-13.051776	2	413	1311	0.315026697177727
GNPDA2	-13.051776	-39.155328	-13.051776	3	405	1069	0.378858746492049
GNPNAT1	-13.051776	-91.362432	-13.051776	7	327	621	0.526570048309179
GNPTAB	-12.439583114186	-534.90207391	1.78290223	43	17	49	0.346938775510204
GNRH1	-13.051776	-26.103552	-13.051776	2	414	1311	0.315789473684211
GNS	-12.1816576	-182.724864	0	15	44	254	0.173228346456693
GOLGA1	-13.051776	-91.362432	-13.051776	7	328	621	0.528180354267311
GOLGA2	-11.846351502	-118.46351502	-7.02465351	10	185	477	0.387840670859539
GOLGA3	-11.92891606	-178.9337409	-2.23599939	15	67	254	0.263779527559055
GOLGA4	-12.3883742561538	-805.24432665	-1.56216014	65	16	20	0.8
GOLGA5	-12.1907585014286	-85.33530951	-7.02465351	7	190	621	0.305958132045089
GOLGA7	-13.051776	-13.051776	-13.051776	1	442	1564	0.282608695652174
GOLIM4	-13.051776	-169.673088	-13.051776	13	214	316	0.677215189873418
GOLM1	-12.6584658052174	-291.14471352	-4.00564152	23	65	128	0.5078125
GOLM2	-12.5495157925	-150.59418951	-7.02465351	12	141	320	0.440625
GOLPH3	-11.3450561621053	-215.55606708	-2.23599939	19	57	170	0.335294117647059
GOLT1A	-13.051776	-13.051776	-13.051776	1	443	1564	0.283248081841432
GOLT1B	-12.3559195015385	-160.62695352	-4.00564152	13	109	316	0.34493670886076
GON7	-13.051776	-26.103552	-13.051776	2	415	1311	0.316552250190694
GOPC	-12.5963397645455	-277.11947482	-3.03217882	22	76	160	0.475
GORAB	-13.051776	-91.362432	-13.051776	7	329	621	0.529790660225443
GORASP1	-10.6843776766667	-64.10626606	1.15261394	6	58	738	0.0785907859078591
GORASP2	-13.051776	-78.310656	-13.051776	6	368	738	0.498644986449864
GOSR1	-11.8500230433333	-106.65020739	-2.23599939	9	83	439	0.189066059225513
GOSR2	-13.051776	-65.25888	-13.051776	5	365	817	0.446756425948592
GOT1	-13.051776	-13.051776	-13.051776	1	444	1564	0.283887468030691
GOT2	-13.051776	-78.310656	-13.051776	6	369	738	0.5
GPA33	-13.051776	-143.569536	-13.051776	11	254	408	0.622549019607843
GPALPP1	-13.051776	-117.465984	-13.051776	9	256	439	0.583143507972665
GPAM	-12.6972393829412	-431.70613902	-7.02465351	34	63	82	0.768292682926829
GPAT3	-13.051776	-326.2944	-13.051776	25	115	131	0.877862595419847
GPATCH1	-11.493298218	-57.46649109	-5.25938709	5	165	817	0.201958384332925
GPATCH11	-13.051776	-78.310656	-13.051776	6	370	738	0.501355013550135
GPATCH2	-12.548734420303	-828.21647174	2.06760079	66	10	17	0.588235294117647
GPATCH2L	-12.1230136084615	-157.59917691	-0.97786491	13	80	316	0.253164556962025
GPATCH4	-13.051776	-13.051776	-13.051776	1	445	1564	0.284526854219949
GPATCH8	-13.051776	-169.673088	-13.051776	13	215	316	0.680379746835443
GPBP1	-11.5929629488889	-208.67333308	1.15261394	18	49	205	0.239024390243902
GPBP1L1	-13.051776	-26.103552	-13.051776	2	416	1311	0.317315026697178
GPC1	-12.6720036325	-1064.44830513	-5.25938709	84	12	13	0.923076923076923
GPC3	-12.5677609690541	-930.01431171	5.92243719	74	6	15	0.4
GPC4	-12.33481147875	-394.71396732	3.86396619	32	14	97	0.144329896907216
GPC5	-12.2580392453606	-5099.34432607	11.00790018	300	17	36	0.472222222222222
GPC6	-12.3307026885286	-4525.36788669	10.16710221	300	20	36	0.555555555555556
GPCPD1	-12.599469276	-251.98938552	-4.00564152	20	90	183	0.491803278688525
GPD1	-5.25938709	-5.25938709	-5.25938709	1	56	1564	0.0358056265984655
GPD1L	-11.2471350495455	-247.43697109	10.60360524	22	4	160	0.025
GPHN	-12.3555241212403	-1593.86261164	3.67468467	100	127	209	0.607655502392344
GPI	-12.4261864752	-310.65466188	2.58796212	25	25	131	0.190839694656489
GPLD1	-12.4163069952632	-235.90983291	-0.97786491	19	48	170	0.282352941176471
GPM6A	-12.6594844130263	-962.12081539	4.70813963	76	6	10	0.6
GPM6B	-13.051776	-456.81216	-13.051776	35	56	65	0.861538461538462
GPN2	-13.051776	-39.155328	-13.051776	3	406	1069	0.379794200187091
GPN3	-13.051776	-26.103552	-13.051776	2	417	1311	0.318077803203661
GPNMB	-13.051776	-104.414208	-13.051776	8	291	534	0.544943820224719
GPR1	-13.051776	-130.51776	-13.051776	10	284	477	0.59538784067086
GPR107	-11.423872642	-342.71617926	15.91902474	30	2	76	0.0263157894736842
GPR12	-13.051776	-91.362432	-13.051776	7	330	621	0.531400966183575
GPR132	-13.051776	-65.25888	-13.051776	5	366	817	0.447980416156671
GPR135	-13.051776	-26.103552	-13.051776	2	418	1311	0.318840579710145
GPR137B	-10.9836530711111	-197.70575528	3.05439115	18	36	205	0.175609756097561
GPR137C	-13.051776	-13.051776	-13.051776	1	446	1564	0.285166240409207
GPR139	-13.051776	-104.414208	-13.051776	8	292	534	0.546816479400749
GPR143	-13.051776	-65.25888	-13.051776	5	367	817	0.449204406364749
GPR148	-13.051776	-91.362432	-13.051776	7	331	621	0.533011272141707
GPR149	-4.688545665	-9.37709133	3.67468467	2	17	1311	0.0129672006102212
GPR15	-13.051776	-78.310656	-13.051776	6	371	738	0.502710027100271
GPR155	-13.051776	-156.621312	-13.051776	12	215	320	0.671875
GPR156	-13.051776	-130.51776	-13.051776	10	285	477	0.59748427672956
GPR157	-13.051776	-26.103552	-13.051776	2	419	1311	0.319603356216629
GPR158	-12.7934827665385	-1330.52220772	-2.23599939	100	198	209	0.947368421052632
GPR160	-13.051776	-26.103552	-13.051776	2	420	1311	0.320366132723112
GPR161	-11.7993263525	-94.39461082	-3.03217882	8	92	534	0.172284644194757
GPR162	-13.051776	-13.051776	-13.051776	1	447	1564	0.285805626598465
GPR174	-13.051776	-26.103552	-13.051776	2	421	1311	0.321128909229596
GPR176	-13.051776	-261.03552	-13.051776	20	144	183	0.786885245901639
GPR179	-13.051776	-13.051776	-13.051776	1	448	1564	0.286445012787724
GPR180	-13.051776	-78.310656	-13.051776	6	372	738	0.504065040650406
GPR26	-10.6456475571429	-74.5195329	-2.23599939	7	94	621	0.151368760064412
GPR27	-13.051776	-65.25888	-13.051776	5	368	817	0.450428396572827
GPR37	-13.051776	-13.051776	-13.051776	1	449	1564	0.287084398976982
GPR39	-12.7481518430303	-420.68901082	-3.03217882	33	46	84	0.547619047619048
GPR50	0.918972515	7.35178012	11.50537155	8	7	534	0.0131086142322097
GPR55	-13.051776	-26.103552	-13.051776	2	422	1311	0.321891685736079
GPR6	-13.051776	-26.103552	-13.051776	2	423	1311	0.322654462242563
GPR63	-11.9559355472727	-131.51529102	-7.02465351	11	157	408	0.384803921568627
GPR68	-13.051776	-78.310656	-13.051776	6	373	738	0.505420054200542
GPR75	-13.051776	-65.25888	-13.051776	5	369	817	0.451652386780906
GPR78	-13.051776	-52.207104	-13.051776	4	385	933	0.412647374062165
GPR83	-13.051776	-39.155328	-13.051776	3	407	1069	0.380729653882133
GPR85	-13.051776	-26.103552	-13.051776	2	424	1311	0.323417238749047
GPR87	-13.051776	-39.155328	-13.051776	3	408	1069	0.381665107577175
GPR89B	-13.051776	-221.880192	-13.051776	17	162	218	0.743119266055046
GPRC5B	-13.051776	-26.103552	-13.051776	2	425	1311	0.32418001525553
GPRC5C	-13.051776	-13.051776	-13.051776	1	450	1564	0.28772378516624
GPRC6A	-13.051776	-78.310656	-13.051776	6	374	738	0.506775067750677
GPRIN3	-11.67193454	-163.40708356	6.26600444	14	17	291	0.0584192439862543
GPSM1	-12.0163027288235	-204.27714639	4.55126961	17	16	218	0.073394495412844
GPSM2	-12.1907585014286	-85.33530951	-7.02465351	7	191	621	0.307568438003221
GPT2	-13.051776	-52.207104	-13.051776	4	386	933	0.413719185423365
GPX7	-13.051776	-169.673088	-13.051776	13	216	316	0.683544303797468
GPX8	-9.489378782	-47.44689391	-3.03217882	5	116	817	0.141982864137087
GRAMD1B	-12.8172940436735	-628.04740814	-1.56216014	49	26	36	0.722222222222222
GRAMD1C	-12.2859752033333	-479.15303293	-3.03217882	39	32	48	0.666666666666667
GRAMD2B	-13.051776	-78.310656	-13.051776	6	375	738	0.508130081300813
GRAMD4	-12.3915428025	-495.6617121	-0.4619595	40	34	66	0.515151515151515
GRAP	-13.051776	-13.051776	-13.051776	1	451	1564	0.288363171355499
GRAP2	-13.051776	-234.931968	-13.051776	18	159	205	0.775609756097561
GRB14	-13.051776	-274.087296	-13.051776	21	131	160	0.81875
GRB2	-12.3937040285714	-260.2677846	-5.25938709	21	85	160	0.53125
GRB7	-13.051776	-13.051776	-13.051776	1	452	1564	0.289002557544757
GREB1	-12.8617177339024	-527.33042709	-5.25938709	41	26	37	0.702702702702703
GREB1L	-12.5830434866667	-1019.22652242	-0.97786491	81	8	13	0.615384615384615
GREM1	-13.051776	-26.103552	-13.051776	2	426	1311	0.324942791762014
GREM2	-12.4543887182353	-423.44921642	7.25939158	34	10	82	0.121951219512195
GRHL1	-13.051776	-156.621312	-13.051776	12	216	320	0.675
GRHL2	-12.7285631877419	-394.58545882	-3.03217882	31	43	90	0.477777777777778
GRHL3	-10.179372035	-40.71748814	-1.56216014	4	88	933	0.0943193997856377
GRHPR	-13.051776	-26.103552	-13.051776	2	427	1311	0.325705568268497
GRIA1	-12.7627543938571	-893.39280757	1.15261394	70	11	21	0.523809523809524
GRIA2	-12.3001789928333	-738.01073957	3.86396619	60	8	18	0.444444444444444
GRIA3	-12.4939614959615	-649.68599779	-1.56216014	52	25	32	0.78125
GRIA4	-12.8058373381333	-1920.87560072	16.04663437	150	7	97	0.0721649484536082
GRID1	-11.6915690941481	-1578.36182771	7.16881594	100	74	209	0.354066985645933
GRID2	-12.5411345156742	-6696.96583137	10.46196877	500	5	11	0.454545454545455
GRID2IP	-13.051776	-52.207104	-13.051776	4	387	933	0.414790996784566
GRIFIN	-13.051776	-26.103552	-13.051776	2	428	1311	0.326468344774981
GRIK1	-13.051776	-182.724864	-13.051776	14	196	291	0.673539518900344
GRIK2	-12.5126985305	-3253.30161793	3.47719021	200	65	74	0.878378378378378
GRIK3	-11.270577391	-112.70577391	-3.03217882	10	109	477	0.228511530398323
GRIK4	-13.051776	-482.915712	-13.051776	37	47	55	0.854545454545454
GRIN1	-13.051776	-39.155328	-13.051776	3	409	1069	0.382600561272217
GRIN2A	-12.2783282794949	-1215.55449967	18.33973651	99	1	6	0.166666666666667
GRIN2B	-11.5964083990909	-892.92344673	8.72250286	77	7	19	0.368421052631579
GRIN2C	-13.051776	-65.25888	-13.051776	5	370	817	0.452876376988984
GRIN3A	-10.765211412	-107.65211412	-4.00564152	10	123	477	0.257861635220126
GRIN3B	-13.051776	-26.103552	-13.051776	2	429	1311	0.327231121281465
GRIP1	-12.0014403250829	-2172.26069884	7.68851227	150	39	97	0.402061855670103
GRIP2	-12.5349387007317	-2055.72994692	6.37518976	150	49	97	0.505154639175258
GRK3	-11.6032227056522	-266.87412223	0.41831588	23	41	128	0.3203125
GRK4	-10.475041814	-104.75041814	6.68844337	10	21	477	0.0440251572327044
GRK5	-12.5816837541538	-817.80944402	6.68844337	65	3	20	0.15
GRK6	-13.051776	-13.051776	-13.051776	1	453	1564	0.289641943734015
GRK7	-12.1048166706667	-181.57225006	1.15261394	15	39	254	0.153543307086614
GRM1	-12.5275946430769	-1465.72857324	-0.4619595	100	189	209	0.904306220095694
GRM2	-13.051776	-13.051776	-13.051776	1	454	1564	0.290281329923274
GRM3	-12.5001019771154	-650.00530281	1.78290223	52	16	32	0.5
GRM4	-13.051776	-78.310656	-13.051776	6	376	738	0.509485094850949
GRM5	-12.6812380744693	-2269.94161533	1.47886315	150	84	97	0.865979381443299
GRM7	-12.3307273816667	-591.87491432	3.47719021	48	9	34	0.264705882352941
GRM8	-11.9583161054286	-2092.70531845	13.90855755	150	13	97	0.134020618556701
GRPEL2	-13.051776	-91.362432	-13.051776	7	332	621	0.534621578099839
GRPR	-12.1907585014286	-85.33530951	-7.02465351	7	192	621	0.309178743961353
GRSF1	-10.037124606	-50.18562303	-4.00564152	5	137	817	0.167686658506732
GRTP1	-11.8767352718182	-261.28817598	5.00673111	22	25	160	0.15625
GRXCR1	-12.52970496	-313.242624	0	25	40	131	0.305343511450382
GRXCR2	-13.051776	-52.207104	-13.051776	4	388	933	0.415862808145766
GSAP	-12.5038557736364	-137.54241351	-7.02465351	11	158	408	0.387254901960784
GSC	-13.051776	-13.051776	-13.051776	1	455	1564	0.290920716112532
GSC2	-13.051776	-78.310656	-13.051776	6	377	738	0.510840108401084
GSDME	-11.7933378809524	-247.6600955	7.34830201	21	12	160	0.075
GSE1	-13.051776	-78.310656	-13.051776	6	378	738	0.51219512195122
GSG1	-12.147162552	-121.47162552	-4.00564152	10	124	477	0.259958071278826
GSG1L	-11.7396289435714	-328.70961042	2.58796212	28	30	113	0.265486725663717
GSG1L2	-13.051776	-104.414208	-13.051776	8	293	534	0.548689138576779
GSK3B	-11.2995917915493	-802.2710172	16.6827626	71	1	12	0.0833333333333333
GSKIP	-13.051776	-26.103552	-13.051776	2	430	1311	0.327993897787948
GSN	-13.051776	-91.362432	-13.051776	7	333	621	0.536231884057971
GSPT1	-12.532283406	-187.98425109	-5.25938709	15	99	254	0.389763779527559
